Akt_pT308_1,PKC-alpha_0,LKB1_0	0.368324616383	0.415239414376	45	37	59	54	82	113	104	91
Smad4_1,Cyclin_D1_1	-0.240156707195	0.0219347849116	36	33	68	58	69	126	104	91
HSP70_1,PKC-pan_BetaII_pS660_0	-0.0997445717412	0.788386956668	37	33	67	58	70	125	104	91
Stathmin_1,ER-alpha_pS118_0	-1.86605006823	0.117243661524	26	34	78	57	60	135	104	91
Rictor_pT1135_1,p27_pT198_1	-0.165118586615	0.522042430305	32	29	72	62	61	134	104	91
ATM_1,AMPK_pT172_0	1.24403337882	0.699858178062	36	24	68	67	60	135	104	91
c-Met_pY1235_1,beta-Catenin_0	0.0	0.950862756291	32	28	72	63	60	135	104	91
SCD1_0,p90RSK_pT359_S363_0	-0.184165620791	0.67498511297	33	30	71	61	63	132	104	91
GAB2_1,Rad51_0	-2.48806675764	0.064521788874	24	36	80	55	60	135	104	91
HSP70_1,c-Met_pY1235_1	-0.0606705209401	0.859741899265	35	31	69	60	66	129	104	91
Annexin_VII_1,LKB1_0,53BP1_0	0.101499742868	0.986614027688	35	30	69	61	65	130	104	91
Ku80_1,JNK_pT183_Y185_1	0.62201668941	0.0306940385237	34	26	70	65	60	135	104	91
GSK3-alpha-beta_1,Akt_0	-0.945277800193	0.0877764208919	30	32	74	59	62	133	104	91
YAP_pS127_0,MYH11_0	-0.62201668941	0.52317108063	30	30	74	61	60	135	104	91
P-Cadherin_1,ER-alpha_pS118_0	-0.311008344705	0.564915961104	31	29	73	62	60	135	104	91
p62-LCK-ligand_1,53BP1_0	-0.311008344705	0.263676050088	31	29	73	62	60	135	104	91
Rab-25_1,PI3K-p85_1	-0.311008344705	0.566561127231	31	29	73	62	60	135	104	91
Src_0,CDK1_0	0.570631430091	0.710967258199	36	28	68	63	64	131	104	91
Chk1_1,B-Raf_0	0.454076113192	0.422011802916	34	27	70	64	61	134	104	91
Akt_pT308_1,HER3_pY1289_0	0.79795657393	0.408279498657	40	30	64	61	70	125	104	91
Smad4_1,GSK3-alpha-beta_1	-1.71887912738	0.0337798131807	28	35	76	56	63	132	104	91
TIGAR_0,EGFR_0	-0.364023125641	0.902685315025	34	32	70	59	66	129	104	91
SCD1_1,ASNS_1	0.24268208376	0.995672794337	36	30	68	61	66	129	104	91
Dvl3_0,53BP1_0	-0.62201668941	0.730587541801	30	30	74	61	60	135	104	91
Rictor_pT1135_1,PKC-alpha_0,53BP1_0	-0.62201668941	0.614409108679	30	30	74	61	60	135	104	91
c-Met_pY1235_1,TIGAR_0	0.498722858706	0.388312182686	39	31	65	60	70	125	104	91
14-3-3_epsilon_1,Ku80_0	1.20617905224	0.490265556221	43	30	61	61	73	122	104	91
Chk2_pT68_1,JAB1_0	1.24403337882	0.052975521944	36	24	68	67	60	135	104	91
ERK2_1,PDCD4_0	1.24403337882	0.38439967907	36	24	68	67	60	135	104	91
Rictor_pT1135_0,ER-alpha_pS118_0	-1.24403337882	0.37278954046	28	32	76	59	60	135	104	91
GSK3-alpha-beta_1,MEK1_0	-2.18413875384	0.0340916374866	28	38	76	53	66	129	104	91
Dvl3_1,Cyclin_B1_0	1.55504172353	0.187797739558	37	23	67	68	60	135	104	91
Dvl3_1,EGFR_pY1068_0,Bad_pS112_0	0.220881661522	0.292265449105	37	31	67	60	68	127	104	91
Dvl3_1,STAT5-alpha_0	0.0	0.970757947972	32	28	72	63	60	135	104	91
HER2_pY1248_1,p27_0	0.62201668941	0.138926602522	34	26	70	65	60	135	104	91
p27_pT157_1,PKC-alpha_0	0.933025034115	0.973816390678	35	25	69	66	60	135	104	91
ER-alpha_pS118_0,AMPK_pT172_0	-0.311008344705	0.126188901164	31	29	73	62	60	135	104	91
GAPDH_0,G6PD_0	-0.933025034115	0.357676135944	29	31	75	60	60	135	104	91
MYH11_0,MEK1_0	-2.1806272507	0.11105564954	27	37	77	54	64	131	104	91
Smad1_1,Tuberin_0	-1.86605006823	0.151895944774	26	34	78	57	60	135	104	91
PRDX1_1,EGFR_0	1.04360518448	0.923393941465	37	26	67	65	63	132	104	91
PKC-alpha_0,EGFR_pY1068_0,Bad_pS112_0	-0.231901418849	0.700578210959	44	40	60	51	84	111	104	91
EGFR_pY1068_0,14-3-3_epsilon_0	0.347852128273	0.561009322222	46	38	58	53	84	111	104	91
Smad4_1,PRDX1_1	1.073270813	0.668407939242	36	25	68	66	61	134	104	91
Rictor_pT1135_1,c-Met_pY1235_1	-0.240156707195	0.639621324461	36	33	68	58	69	126	104	91
Dvl3_1,Src_pY527_0	0.0	0.958845753761	32	28	72	63	60	135	104	91
ER-alpha_pS118_0,14-3-3_epsilon_0	-0.311008344705	0.666151683521	31	29	73	62	60	135	104	91
Chk1_1,ASNS_1	0.62201668941	0.459466302687	34	26	70	65	60	135	104	91
FOXO3a_pS318_S321_0,FOXO3a_0	1.18202224805	0.10497844228	38	26	66	65	64	131	104	91
PDCD4_0,GATA3_0	2.17705841294	0.28186853135	39	21	65	70	60	135	104	91
YAP_0,Cyclin_E2_0	0.59593600447	0.736022103397	35	27	69	64	62	133	104	91
GSK3-alpha-beta_1,ER-alpha_pS118_1	-1.58633193275	0.0355865405919	31	37	73	54	68	127	104	91
Rad51_0,FOXO3a_0	0.122777080527	0.457664794565	34	29	70	62	63	132	104	91
MSH6_1,TIGAR_0	-1.03996538689	0.374779753043	37	39	67	52	76	119	104	91
CD20_1,YAP_0	-0.556853952485	0.527742969394	36	35	68	56	71	124	104	91
Chk1_1,AR_1	0.0	0.422849206678	32	28	72	63	60	135	104	91
p38_pT180_Y182_0,FOXO3a_0	0.287693243537	0.912946479646	34	28	70	63	62	133	104	91
beta-Catenin_1,PDK1_pS241_0	1.26082271277	0.926044330829	41	28	63	63	69	126	104	91
Dvl3_1,4E-BP1_pT70_1	-0.933025034115	0.803690751723	29	31	75	60	60	135	104	91
CD49b_1,PKC-alpha_0,LKB1_0	-0.933025034115	0.521287101653	29	31	75	60	60	135	104	91
CD20_1,Bcl-xL_0	-0.311008344705	0.493597005856	31	29	73	62	60	135	104	91
PDCD4_0,Chk2_0	-0.62201668941	0.605288219281	30	30	74	61	60	135	104	91
PDCD4_0,eEF2K_0	0.0	0.656713268883	32	28	72	63	60	135	104	91
JNK_pT183_Y185_1,beta-Catenin_0	0.710498200074	0.446480256248	37	28	67	63	65	130	104	91
MYH11_0,EGFR_0	0.122777080527	0.877780148983	34	29	70	62	63	132	104	91
YB-1_0,p27_0	-0.311008344705	0.467722261789	31	29	73	62	60	135	104	91
GSK3-alpha-beta_1,Dvl3_0	-2.48649160486	0.0300559885455	25	37	79	54	62	133	104	91
MYH11_1,YAP_0	-1.16663219807	0.772182122122	35	38	69	53	73	122	104	91
PDK1_pS241_0,Akt_pS473_0	2.17705841294	0.62429548974	39	21	65	70	60	135	104	91
GAPDH_0,Annexin_VII_0	0.0	0.555930412487	32	28	72	63	60	135	104	91
p38_pT180_Y182_0,p27_0	0.311008344705	0.911071061672	33	27	71	64	60	135	104	91
S6_0,ER-alpha_pS118_0	-0.62201668941	0.173608015772	30	30	74	61	60	135	104	91
Chk1_1,Caspase-7_cleavedD198_1	0.0	0.635142703552	32	28	72	63	60	135	104	91
ER-alpha_pS118_1,EGFR_pY1068_0	-0.784313286423	0.0952996695283	30	31	74	60	61	134	104	91
eIF4G_0,Bcl-xL_0	0.933025034115	0.325502639777	35	25	69	66	60	135	104	91
MYH11_1,JAB1_0	-0.698212002188	0.102566491389	35	35	69	56	70	125	104	91
HER2_pY1248_0,Bad_pS112_0	0.763673463096	0.789776559068	35	26	69	65	61	134	104	91
PDCD4_0,FOXO3a_pS318_S321_0	1.86605006823	0.0585610997324	38	22	66	69	60	135	104	91
Chk1_1,Paxillin_0	-0.798051023427	0.293550110869	31	32	73	59	63	132	104	91
PRDX1_0,GATA3_0	0.264936021114	0.738370848483	35	29	69	62	64	131	104	91
Tuberin_pT1462_1,MYH11_0	-1.58633193275	0.546540610735	31	37	73	54	68	127	104	91
PDCD4_0,c-Kit_0	-0.311008344705	0.480107421948	31	29	73	62	60	135	104	91
Tuberin_0,Cyclin_E2_0	-0.62201668941	0.140156692041	30	30	74	61	60	135	104	91
eEF2_0,Bad_pS112_0	0.199489143482	0.812343715231	38	32	66	59	70	125	104	91
PEA15_pS116_1,p27_0	-2.17705841294	0.187631991905	25	35	79	56	60	135	104	91
MEK1_pS217_S221_1,EGFR_pY1068_0	-0.713850041348	0.390586240525	36	36	68	55	72	123	104	91
Chk2_pT68_1,MYH11_0	0.382855161943	0.420247334641	37	30	67	61	67	128	104	91
Src_pY527_1,EGFR_1	-0.606874123173	0.549777052155	39	38	65	53	77	118	104	91
Dvl3_1,Akt_pT308_1,PKC-alpha_0,Bad_pS112_0	0.0	0.391848775511	32	28	72	63	60	135	104	91
HSP70_1,AMPK_pT172_0	1.073270813	0.663212380082	36	25	68	66	61	134	104	91
Smad4_1,BRCA2_1	-0.184165620791	0.675626479478	33	30	71	61	63	132	104	91
Akt_pT308_1,LKB1_0,Bad_pS112_0	0.117201807735	0.325244508364	42	36	62	55	78	117	104	91
Tuberin_pT1462_1,EGFR_pY1068_0	-1.56923643275	0.115928217303	29	35	75	56	64	131	104	91
Smad4_1,PDCD4_0,53BP1_0	1.24403337882	0.921606332575	36	24	68	67	60	135	104	91
Annexin_VII_1,EGFR_pY1068_0	0.0775420245016	0.624189383917	44	38	60	53	82	113	104	91
MEK1_pS217_S221_0,EGFR_pY1068_0	1.47524211088	0.0271341886068	45	30	59	61	75	120	104	91
PI3K-p85_1,Dvl3_0	-0.523907063712	0.538303137411	34	33	70	58	67	128	104	91
PRDX1_1,YAP_0	-0.346454796841	0.33524059489	33	31	71	60	64	131	104	91
MSH6_1,Chk1_1	-1.55504172353	0.125871580878	27	33	77	58	60	135	104	91
HSP70_1,MYH11_0	-1.40350798623	0.293611914737	28	33	76	58	61	134	104	91
Tuberin_pT1462_1,PRDX1_0	-0.933025034115	0.115257920933	29	31	75	60	60	135	104	91
PRDX1_1,Bad_pS112_1	0.144478763288	0.537353668018	33	28	71	63	61	134	104	91
PKC-alpha_0,LKB1_0,G6PD_0	-1.87000608299	0.102324365197	27	35	77	56	62	133	104	91
Shc_pY317_1,PDK1_pS241_0	0.933025034115	0.563472225778	35	25	69	66	60	135	104	91
GAB2_1,eEF2_0	-1.86605006823	0.151580879372	26	34	78	57	60	135	104	91
SCD1_1,Acetyl-a-Tubulin-Lys40_1	-0.0606705209401	0.43414094328	35	31	69	60	66	129	104	91
Ku80_0,14-3-3_epsilon_0	2.27137598975	0.00688027653394	41	22	63	69	63	132	104	91
Rab-25_1,c-Met_pY1235_1	0.311008344705	0.528847670205	33	27	71	64	60	135	104	91
Rictor_pT1135_1,Src_0	0.220881661522	0.883269363631	37	31	67	60	68	127	104	91
p27_pT198_0,NDRG1_pT346_0	1.23303375193	0.416095722925	42	29	62	62	71	124	104	91
Cyclin_B1_0,Bcl-xL_0	1.48771765702	0.263739744858	39	25	65	66	64	131	104	91
Akt_1,PRDX1_0	-0.652150205818	0.950685819958	32	32	72	59	64	131	104	91
Rictor_pT1135_1,ER-alpha_pS118_0	-0.933025034115	0.218397860637	29	31	75	60	60	135	104	91
Smad4_1,Ku80_0	2.42629222154	0.0708999634248	46	25	58	66	71	124	104	91
Smad1_1,SCD1_0	0.62201668941	0.350494026032	34	26	70	65	60	135	104	91
Src_pY527_1,Annexin_VII_0	-0.811997942941	0.638471170241	32	33	72	58	65	130	104	91
PKC-pan_BetaII_pS660_0,Akt_0	1.42569072437	0.281770493805	41	27	63	64	68	127	104	91
Rab-25_1,p27_pT198_1	-0.41641252412	0.898878485565	37	35	67	56	72	123	104	91
p90RSK_pT359_S363_0,p27_0	-0.311008344705	0.776601370129	31	29	73	62	60	135	104	91
Src_pY527_1,Heregulin_0	-1.12841521415	0.259716545211	32	35	72	56	67	128	104	91
Rictor_pT1135_1,YAP_0	-0.0195765846185	0.947776651414	41	36	63	55	77	118	104	91
ER-alpha_pS118_0,Akt_0	-1.24403337882	0.0330178432369	28	32	76	59	60	135	104	91
Cyclin_D1_1,beta-Catenin_0	0.101499742868	0.727811871804	35	30	69	61	65	130	104	91
Smad4_1,MYH11_1	-0.240156707195	0.975810253079	36	33	68	58	69	126	104	91
PEA15_pS116_1,GAB2_1	-3.09208172398	0.0611560368012	27	43	77	48	70	125	104	91
Akt_pT308_1,VEGFR2_0	1.72689299008	0.0708308725014	42	26	62	65	68	127	104	91
